Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
51736,6,1519273402.0,105,2,0,0,0,0,0,0,0,0,0,0,0,0,19047.619047619,105,0,105,105,105,105,0,105,105,0,0,0,0,0,0,0,0,0,40,0,19047.619047619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64800,-1,0,20,0,0,0,0,0,0,0,0,Benign
8091,6,1519276834.0,85958834,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232669512,85958834,0,85958834,85958834,85958834,85958834,0,85958834,85958834,0,0,0,0,0,0,0,0,0,40,0,0.0232669512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62566,-1,0,20,0,0,0,0,85958834,0,85958834,85958834,Benign
34158,6,1519275040.0,86258554,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231861063,86258554,0,86258554,86258554,86258554,86258554,0,86258554,86258554,0,0,0,0,0,0,0,0,0,40,0,0.0231861063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62568,-1,0,20,0,0,0,0,86258554,0,86258554,86258554,Benign
3389,6,1519290378.0,2492398,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,1094.9294615066,7.2219605376,146611.647058824,239541.859019447,953186,79,2492398,249239.8,329781.761110721,1112239,79,2394857,399142.833333333,334672.218268213,953186,88739,0,0,0,0,228,148,4.4134203285,2.8085402091,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,0,1,0,0,0,0,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291356.0,25128,2,2,62,94,31,31,31,0,47,47,47,0,6208.2139446036,159.1849729386,8376,10713.0260430935,20574,495,24633,24633,0,24633,24633,4554,4554,0,4554,4554,0,0,0,0,16,16,79.5924864693,79.5924864693,31,47,37.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,0,0,0,0,0,0,2,62,2,94,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
33584,6,1519301192.0,156,2,0,0,0,0,0,0,0,0,0,0,0,0,12820.5128205128,156,0,156,156,156,156,0,156,156,0,0,0,0,0,0,0,0,0,40,0,12820.5128205128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291506.0,1275,1,1,32,128,32,32,32,0,128,128,128,0,125490.196078431,1568.6274509804,1275,0,1275,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,784.3137254902,784.3137254902,32,128,64,55.4256258422,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,1519262903.0,570127,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,1390.9181638477,19.2939467873,57012.7,73466.2389567858,143092,63,570064,114012.8,63673.6509491956,143252,114,570063,142515.75,613.4619656779,143155,141905,0,0,0,0,132,112,10.5239709749,8.7699758124,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
445,6,1519272100.0,372191,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,2130.6264794151,29.5547178734,37219.1,47517.2671619954,95472,65,372126,74425.2,40476.7280569959,95589,2159,372126,93031.5,2519.1974251072,95614,89894,0,0,0,0,132,112,16.1207552036,13.4339626697,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
53,17,1519271557.0,13062,1,1,33,90,33,33,33,0,90,90,90,0,9416.6283876895,153.1159087429,13062,0,13062,13062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,76.5579543715,76.5579543715,33,90,52,32.9089653438,1083,0,0,0,0,0,0,0,0,1,78,33,90,0,0,0,0,0,0,1,33,1,90,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519299939.0,345,1,1,38,54,38,38,38,0,54,54,54,0,266666.666666667,5797.1014492754,345,0,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2898.5507246377,2898.5507246377,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65,38,54,0,0,0,0,0,0,1,38,1,54,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519300749.0,1750,1,1,34,91,34,34,34,0,91,91,91,0,71428.5714285714,1142.8571428572,1750,0,1750,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,571.4285714286,571.4285714286,34,91,53,32.9089653438,1083,0,0,0,0,0,0,0,0,1,79.5,34,91,0,0,0,0,0,0,1,34,1,91,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519300745.0,301,1,1,37,69,37,37,37,0,69,69,69,0,352159.468438538,6644.5182724253,301,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3322.2591362126,3322.2591362126,37,69,47.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,71.5,37,69,0,0,0,0,0,0,1,37,1,69,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
17531,6,1519262389.0,178,2,0,0,0,0,0,0,0,0,0,0,0,0,11235.9550561798,178,0,178,178,178,178,0,178,178,0,0,0,0,0,0,0,0,0,40,0,11235.9550561798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
57894,6,1519288132.0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,34482.7586206897,58,0,58,58,58,58,0,58,58,0,0,0,0,0,0,0,0,0,40,0,34482.7586206897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519299123.0,20263,1,1,45,82,45,45,45,0,82,82,82,0,6267.5813058284,98.7020678083,20263,0,20263,20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,49.3510339042,49.3510339042,45,82,57.3333333333,21.36195996,456.3333333333,0,0,0,0,0,0,0,0,1,86,45,82,0,0,0,0,0,0,1,45,1,82,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
8114,6,1519273923.0,86140164,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023217973,86140164,0,86140164,86140164,86140164,86140164,0,86140164,86140164,0,0,0,0,0,0,0,0,0,40,0,0.023217973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62567,-1,0,20,0,0,0,0,86140164,0,86140164,86140164,Benign
53,17,1519271555.0,239,1,1,35,51,35,35,35,0,51,51,51,0,359832.635983264,8368.2008368201,239,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4184.1004184101,4184.1004184101,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35,51,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519299123.0,45451,1,1,40,103,40,40,40,0,103,103,103,0,3146.2454071418,44.0034322677,45451,0,45451,45451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22.0017161339,22.0017161339,40,103,61,36.3730669589,1323,0,0,0,0,0,0,0,0,1,91.5,40,103,0,0,0,0,0,0,1,40,1,103,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,1519296720.0,1139574,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,695.874072241,9.6527298798,113957.4,146984.885415096,286619,39,1139500,227900,127288.894613788,286729,222,1139535,284883.75,1991.838242261,286693,282892,0,0,0,0,132,112,5.265125389,4.3876044908,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519297303.0,2866465,12,7,1148,1581,677,0,95.6666666667,195.2189136391,1173,0,225.8571428571,430.0986044197,952.0437193547,6.6283732751,159248.055555556,270621.367164851,953146,100,2866465,260587.727272727,387596.185921402,1226487,2710,1871604,311934,348934.371577235,953146,39169,0,0,0,0,252,152,4.1863410159,2.4420322592,0,1173,136.45,292.3279475989,85455.6289473684,0,0,1,1,0,0,0,1,0,143.6315789474,95.6666666667,225.8571428571,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3061,6,1519275958.0,86190252,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232044802,86190252,0,86190252,86190252,86190252,86190252,0,86190252,86190252,0,0,0,0,0,0,0,0,0,40,0,0.0232044802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62568,-1,0,20,0,0,0,0,86190252,0,86190252,86190252,Benign
53,17,1519291832.0,247,1,1,32,48,32,32,32,0,48,48,48,0,323886.639676113,8097.1659919028,247,0,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4048.5829959514,4048.5829959514,32,48,37.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,56,32,48,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
58548,6,1519300322.0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,50000,40,0,40,40,40,40,0,40,40,0,0,0,0,0,0,0,0,0,40,0,50000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519290828.0,2130150,9,7,1132,1581,661,0,125.7777777778,213.6736868322,1173,0,225.8571428571,430.0986044197,1273.6192286928,7.5112081309,142010,242132.903825564,953478,69,2130150,266268.75,360621.614704685,1131176,69,2010399,335066.5,335041.917255588,953478,121601,0,0,0,0,192,152,4.2250545736,3.2861535573,0,1173,159.5882352941,310.4088148764,96353.6323529412,0,0,1,1,0,0,0,1,0,169.5625,125.7777777778,225.8571428571,0,0,0,0,0,0,9,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
61378,6,1519276068.0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,13333.3333333333,150,0,150,150,150,150,0,150,150,0,0,0,0,0,0,0,0,0,40,0,13333.3333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0,0,0,0,0,0,0,0,Benign
13935,6,1519291055.0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,54054.0540540541,37,0,37,37,37,37,0,37,37,0,0,0,0,0,0,0,0,0,40,0,54054.0540540541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291775.0,286,1,1,44,72,44,44,44,0,72,72,72,0,405594.405594406,6993.006993007,286,0,286,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3496.5034965035,3496.5034965035,44,72,53.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,80,44,72,0,0,0,0,0,0,1,44,1,72,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519291687.0,31908,2,2,60,238,30,30,30,0,119,119,119,0,9339.3506330701,125.3604111821,10636,10105.0593763718,20111,1,20111,20111,0,20111,20111,1,1,0,1,1,0,0,0,0,16,16,62.6802055911,62.6802055911,30,119,65.6,48.747307618,2376.3,0,0,0,0,0,0,0,0,1,82,30,119,0,0,0,0,0,0,2,60,2,238,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,1519291833.0,14864,1,1,74,156,74,74,74,0,156,156,156,0,15473.6275565124,134.5532831001,14864,0,14864,14864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,67.2766415501,67.2766415501,74,156,101.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,152,74,156,0,0,0,0,0,0,1,74,1,156,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519297278.0,18330811,11,14,1376,2847,661,0,125.0909090909,194.3514623282,1173,0,203.3571428571,417.5992939765,230.3771502527,1.363824001,763783.791666667,1947567.48066844,9011982,3,18330811,1833081.1,2849951.28987323,9026305,3,18150707,1396208.23076923,2514918.29233619,9011982,9332,0,0,0,0,244,328,0.6000825604,0.7637414406,0,1173,162.4230769231,329.2387793778,108398.173846154,0,0,1,1,0,0,0,1,1,168.92,125.0909090909,203.3571428571,0,0,0,0,0,0,11,1376,14,2847,8192,62872,7,20,6357670,0,6357670,6357670,9011982,0,9011982,9011982,Benign
53,17,1519271608.0,1408,1,1,51,161,51,51,51,0,161,161,161,0,150568.181818182,1420.4545454546,1408,0,1408,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,710.2272727273,710.2272727273,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51,161,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,1519274292.0,948793,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,835.7987464073,11.5936774407,94879.3,121171.186381591,240846,49,948744,189748.8,102857.790272298,240948,5919,948725,237181.25,2828.3090796446,240895,234968,0,0,0,0,132,112,6.3238240586,5.2698533821,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
52440,6,1519273992.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5354,-1,0,20,0,0,0,0,0,0,0,0,Benign
52786,6,1519277315.0,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.8490566038,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.9245283019,18867.9245283019,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,256,252,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519267304.0,3502810,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,779.0887887153,5.1387314756,206047.647058824,370262.358599436,1340100,54,3502810,350281,482060.338291334,1340100,54,3353992,558998.666666667,566114.140491709,1541909,149290,0,0,0,0,232,152,3.1403359017,1.9983955738,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,0,1,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519299931.0,942,1,1,47,132,47,47,47,0,132,132,132,0,190021.231422505,2123.1422505308,942,0,942,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1061.5711252654,1061.5711252654,47,132,75.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,113,47,132,0,0,0,0,0,0,1,47,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519298326.0,2799968,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,974.6539960457,6.07149796,174998,241831.093105911,953163,3,2799968,311107.555555556,357782.259349213,1216591,3,2591817,431969.5,299073.934652119,953163,209808,0,0,0,0,212,152,3.5714693882,2.5000285718,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
445,6,1519291653.0,912123,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,869.4002892154,12.0597770257,91212.3,116579.57890171,230032,3,912056,182411.2,102009.220755773,231521,3,912060,228015,2533.4812676105,230224,225229,0,0,0,0,132,112,6.5780601958,5.4817168299,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
53,17,1519301068.0,991,1,1,36,164,36,36,36,0,164,164,164,0,201816.347124117,2018.1634712412,991,0,991,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1009.0817356206,1009.0817356206,36,164,78.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,118,36,164,0,0,0,0,0,0,1,36,1,164,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
49983,6,1519291712.0,66,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,469696.96969697,60606.0606060606,22,16.5227116419,41,11,66,33,26.8700576851,52,14,0,0,0,0,0,0,0,0,0,60,20,45454.5454545455,15151.5151515152,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0,0,0,0,0,0,0,3,31,1,0,1859,0,1,20,0,0,0,0,0,0,0,0,Benign
53,17,1519274632.0,1369,1,1,38,90,38,38,38,0,90,90,90,0,93498.9043097151,1460.9203798393,1369,0,1369,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,730.4601899197,730.4601899197,38,90,55.3333333333,30.0222139979,901.3333333333,0,0,0,0,0,0,0,0,1,83,38,90,0,0,0,0,0,0,1,38,1,90,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519299939.0,276,1,1,36,196,36,36,36,0,196,196,196,0,840579.710144928,7246.3768115942,276,0,276,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3623.1884057971,3623.1884057971,36,196,89.3333333333,92.3760430703,8533.3333333333,0,0,0,0,0,0,0,0,1,134,36,196,0,0,0,0,0,0,1,36,1,196,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
55364,6,1519266556.0,134,2,0,0,0,0,0,0,0,0,0,0,0,0,14925.3731343284,134,0,134,134,134,134,0,134,134,0,0,0,0,0,0,0,0,0,40,0,14925.3731343284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291295.0,26099,2,2,70,262,35,35,35,0,131,131,131,0,12720.7939001494,153.2625771102,8699.6666666667,14570.3083129127,25524,272,25796,25796,0,25796,25796,25827,25827,0,25827,25827,0,0,0,0,16,16,76.6312885551,76.6312885551,35,131,73.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,91.75,35,131,0,0,0,0,0,0,2,70,2,262,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
51922,6,1519269215.0,162,2,0,0,0,0,0,0,0,0,0,0,0,0,12345.6790123457,162,0,162,162,162,162,0,162,162,0,0,0,0,0,0,0,0,0,52,0,12345.6790123457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64124,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519290751.0,919,1,1,32,91,32,32,32,0,91,91,91,0,133841.131664853,2176.2785636562,919,0,919,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1088.1392818281,1088.1392818281,32,91,51.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,77.5,32,91,0,0,0,0,0,0,1,32,1,91,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
59577,6,1519273266.0,86249156,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231886327,86249156,0,86249156,86249156,86249156,86249156,0,86249156,86249156,0,0,0,0,0,0,0,0,0,40,0,0.0231886327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62571,-1,0,20,0,0,0,0,86249156,0,86249156,86249156,Benign
5355,17,1519267528.0,419944,2,0,44,0,22,22,22,0,0,0,0,0,104.7758748786,4.7625397672,419944,0,419944,419944,419944,419944,0,419944,419944,0,0,0,0,0,0,0,0,0,16,0,4.7625397672,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,33,22,0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519276857.0,2198505,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1241.2980639116,6.8228182333,157036.071428571,244050.484523329,937459,4,2198505,314072.142857143,397640.245836371,1199893,4,1999977,333329.5,297003.447686218,937459,198746,0,0,0,0,172,152,3.6388363911,3.1839818422,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519267528.0,1048,1,1,60,134,60,60,60,0,134,134,134,0,185114.503816794,1908.3969465649,1048,0,1048,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,954.1984732824,954.1984732824,60,134,84.6666666667,42.72391992,1825.3333333333,0,0,0,0,0,0,0,0,1,127,60,134,0,0,0,0,0,0,1,60,1,134,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519295884.0,1726,1,1,42,102,42,42,42,0,102,102,102,0,83429.8957126304,1158.7485515643,1726,0,1726,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,579.3742757822,579.3742757822,42,102,62,34.6410161514,1200,0,0,0,0,0,0,0,0,1,93,42,102,0,0,0,0,0,0,1,42,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
44633,6,1519275927.0,86361201,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231585478,86361201,0,86361201,86361201,86361201,86361201,0,86361201,86361201,0,0,0,0,0,0,0,0,0,40,0,0.0231585478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62570,-1,0,20,0,0,0,0,86361201,0,86361201,86361201,Benign
53,17,1519291776.0,411,1,1,73,201,73,73,73,0,201,201,201,0,666666.666666667,4866.1800486618,411,0,411,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2433.0900243309,2433.0900243309,73,201,115.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,173.5,73,201,0,0,0,0,0,0,1,73,1,201,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519290121.0,3365509,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,810.8728872809,5.0512418775,210344.3125,413950.095307106,1501866,4,3365509,373945.444444444,543041.756263068,1501866,4,3253640,542273.333333333,639020.421476393,1669978,113728,0,0,0,0,212,152,2.9713187515,2.079923126,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519275276.0,1440935,8,7,1144,1581,677,0,143,227.9699228282,1173,0,225.8571428571,430.0986044197,1891.133187826,10.4099074559,102923.928571429,251521.111738608,968781,58,1440935,205847.857142857,384229.561421914,1074966,80,1371857,228642.833333333,362849.823406002,968781,70173,0,0,0,0,172,152,5.5519506432,4.8579568128,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
5355,17,1519276563.0,418981,2,0,44,0,22,22,22,0,0,0,0,0,105.0166952678,4.7734861485,418981,0,418981,418981,418981,418981,0,418981,418981,0,0,0,0,0,0,0,0,0,16,0,4.7734861485,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,33,22,0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519294408.0,2163204,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1261.5546199064,6.9341587756,154514.571428571,249338.395426998,959199,87,2163204,309029.142857143,399244.184872879,1199651,114,1972686,328781,309416.913815648,959199,189578,0,0,0,0,168,148,3.6982180137,3.2359407619,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291416.0,42626,2,2,84,116,42,42,42,0,58,58,58,0,4691.9720358467,93.8394407169,14208.6666666667,23958.9469162009,41874,320,42194,42194,0,42194,42194,42306,42306,0,42306,42306,0,0,0,0,16,16,46.9197203585,46.9197203585,42,58,48.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,60.5,42,58,0,0,0,0,0,0,2,84,2,116,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
